timestamp,tenant_id,user_id,resource_id,event_type,status,ip_address,anomaly_injected
2025-08-27 08:13:50,1,T01U010,RES_848,ORDER,SUCCESS,10.208.223.2,0
2025-08-27 08:15:37,1,T01U023,RES_321,UPDATE,SUCCESS,10.25.92.217,0
2025-08-27 08:16:17,1,T01U036,RES_530,COMPLAINT,SUCCESS,192.168.75.253,0
2025-08-27 08:16:43,1,T01U011,RES_933,UPDATE,SUCCESS,10.229.140.23,0
2025-08-27 08:18:15,1,T01U034,RES_899,ORDER,SUCCESS,10.115.151.72,0
2025-08-27 08:23:13,1,T01U007,RES_487,LOGIN,SUCCESS,192.168.97.21,0
2025-08-27 08:24:07,1,T01U003,RES_882,PAYMENT,SUCCESS,73.57.36.131,0
2025-08-27 08:48:19,1,T01U034,RES_878,LOGIN,SUCCESS,10.115.151.72,0
2025-08-27 09:03:23,1,T01U033,RES_693,ORDER,SUCCESS,10.184.167.180,0
2025-08-27 09:03:51,1,T01U007,RES_881,ORDER,SUCCESS,192.168.97.21,0
2025-08-27 09:10:48,1,T01U022,RES_409,LOGIN,SUCCESS,192.168.59.198,0
2025-08-27 09:14:21,1,T01U021,RES_23,UPDATE,SUCCESS,192.168.207.12,0
2025-08-27 09:17:47,1,T01U039,RES_451,ORDER,SUCCESS,24.114.207.221,0
2025-08-27 09:18:06,1,T01U027,RES_933,PAYMENT,SUCCESS,192.168.59.198,0
2025-08-27 09:21:01,1,T01U034,RES_158,ORDER,SUCCESS,10.179.109.88,0
2025-08-27 09:22:43,1,T01U023,RES_868,LOGIN,SUCCESS,10.25.92.217,0
2025-08-27 09:23:36,1,T01U017,RES_318,LOGIN,SUCCESS,24.223.161.77,0
2025-08-27 09:31:06,1,T01U023,RES_299,LOGIN,SUCCESS,10.208.223.2,0
2025-08-27 09:35:15,1,T01U018,RES_605,LOGIN,SUCCESS,192.168.75.253,0
2025-08-27 09:35:55,1,T01U004,RES_958,LOGIN,SUCCESS,98.24.194.13,0
2025-08-27 09:36:52,1,T01U031,RES_294,UPDATE,SUCCESS,10.72.40.56,0
2025-08-27 09:44:41,1,T01U034,RES_337,UPDATE,FAIL,10.115.151.72,0
2025-08-27 09:50:00,1,T01U010,RES_996,COMPLAINT,SUCCESS,10.208.223.2,0
2025-08-27 09:52:03,1,T01U013,RES_722,LOGIN,SUCCESS,208.164.130.156,0
2025-08-27 09:54:25,1,T01U026,RES_78,COMPLAINT,SUCCESS,192.168.207.12,0
2025-08-27 10:18:42,1,T01U005,RES_276,COMPLAINT,SUCCESS,173.142.59.151,0
2025-08-27 10:22:30,1,T01U012,RES_823,COMPLAINT,SUCCESS,192.168.142.76,0
2025-08-27 10:25:54,1,T01U034,RES_666,ORDER,SUCCESS,10.179.109.88,0
2025-08-27 10:35:18,1,T01U025,RES_814,LOGIN,SUCCESS,10.164.29.7,0
2025-08-27 10:37:58,1,T01U006,RES_9,ORDER,SUCCESS,10.72.40.56,0
2025-08-27 10:38:27,1,T01U025,RES_606,UPDATE,SUCCESS,10.25.92.217,0
2025-08-27 10:42:11,1,T01U010,RES_596,ORDER,SUCCESS,10.208.223.2,0
2025-08-27 10:46:31,1,T01U040,RES_272,ORDER,SUCCESS,98.207.105.49,0
2025-08-27 10:49:33,1,T01U021,RES_941,PAYMENT,SUCCESS,192.168.207.12,0
2025-08-27 10:51:36,1,T01U017,RES_297,ORDER,SUCCESS,173.120.136.65,0
2025-08-27 10:58:42,1,T01U008,RES_256,ORDER,SUCCESS,173.221.242.3,0
2025-08-27 11:00:18,1,T01U008,RES_62,UPDATE,FAIL,173.221.242.3,0
2025-08-27 11:02:47,1,T01U010,RES_131,ORDER,SUCCESS,10.208.223.2,0
2025-08-27 11:10:56,1,T01U036,RES_876,COMPLAINT,FAIL,192.168.148.50,0
2025-08-27 11:13:17,1,T01U014,RES_572,LOGIN,SUCCESS,10.8.24.56,0
2025-08-27 11:14:12,1,T01U010,RES_124,COMPLAINT,SUCCESS,10.179.109.88,0
2025-08-27 11:16:20,1,T01U008,RES_174,LOGIN,SUCCESS,173.221.242.3,0
2025-08-27 11:18:11,1,T01U028,RES_3,UPDATE,SUCCESS,10.140.108.57,0
2025-08-27 11:30:08,1,T01U029,RES_958,PAYMENT,SUCCESS,10.152.109.9,0
2025-08-27 11:30:09,1,T01U003,RES_73,COMPLAINT,SUCCESS,184.77.118.81,0
2025-08-27 11:34:36,1,T01U020,RES_49,PAYMENT,SUCCESS,10.208.223.2,0
2025-08-27 11:35:33,1,T01U036,RES_26,PAYMENT,SUCCESS,192.168.148.50,0
2025-08-27 11:35:35,1,T01U028,RES_939,LOGIN,SUCCESS,10.25.92.217,0
2025-08-27 11:46:12,1,T01U022,RES_223,UPDATE,SUCCESS,10.89.155.68,0
2025-08-27 11:49:26,1,T01U007,RES_466,PAYMENT,SUCCESS,192.168.97.21,0
2025-08-27 11:52:25,1,T01U023,RES_900,UPDATE,SUCCESS,10.25.92.217,0
2025-08-27 11:56:36,1,T01U023,RES_453,UPDATE,SUCCESS,10.25.92.217,0
2025-08-27 11:58:40,1,T01U021,RES_730,LOGIN,SUCCESS,10.60.130.155,0
2025-08-27 11:59:38,1,T01U020,RES_768,ORDER,SUCCESS,192.168.159.227,0
2025-08-27 12:00:55,1,T01U037,RES_324,LOGIN,SUCCESS,208.117.74.109,0
2025-08-27 12:01:21,1,T01U037,RES_782,LOGIN,SUCCESS,173.61.72.172,0
2025-08-27 12:05:40,1,T01U016,RES_725,COMPLAINT,FAIL,192.168.59.198,0
2025-08-27 12:13:32,1,T01U018,RES_459,ORDER,SUCCESS,192.168.75.253,0
2025-08-27 12:16:38,1,T01U036,RES_670,COMPLAINT,FAIL,192.168.148.50,0
2025-08-27 12:17:30,1,T01U003,RES_547,COMPLAINT,SUCCESS,184.77.118.81,0
2025-08-27 12:26:44,1,T01U005,RES_566,LOGIN,SUCCESS,173.142.59.151,0
2025-08-27 12:27:35,1,T01U016,RES_789,ORDER,FAIL,192.168.59.198,0
2025-08-27 12:28:30,1,T01U014,RES_664,LOGIN,SUCCESS,10.246.196.87,0
2025-08-27 12:29:55,1,T01U027,RES_572,ORDER,SUCCESS,10.195.207.41,0
2025-08-27 12:35:55,1,T01U030,RES_252,ORDER,SUCCESS,10.184.167.180,0
2025-08-27 12:38:02,1,T01U032,RES_851,LOGIN,SUCCESS,192.168.97.21,0
2025-08-27 12:45:24,1,T01U008,RES_393,LOGIN,SUCCESS,173.221.242.3,0
2025-08-27 12:48:50,1,T01U005,RES_348,UPDATE,FAIL,173.142.59.151,0
2025-08-27 12:50:10,1,T01U009,RES_71,UPDATE,SUCCESS,184.122.243.141,0
2025-08-27 12:54:04,1,T01U037,RES_950,PAYMENT,SUCCESS,208.117.74.109,0
2025-08-27 12:56:23,1,T01U039,RES_864,COMPLAINT,SUCCESS,98.55.139.34,0
2025-08-27 12:57:08,1,T01U012,RES_185,UPDATE,SUCCESS,192.168.142.76,0
2025-08-27 12:59:35,1,T01U037,RES_862,PAYMENT,SUCCESS,173.61.72.172,0
2025-08-27 13:04:02,1,T01U026,RES_643,ORDER,SUCCESS,192.168.148.50,0
2025-08-27 13:06:19,1,T01U030,RES_229,LOGIN,SUCCESS,10.184.167.180,0
2025-08-27 13:06:41,1,T01U029,RES_317,LOGIN,SUCCESS,192.168.187.118,0
2025-08-27 13:06:48,1,T01U030,RES_403,LOGIN,SUCCESS,10.184.167.180,0
2025-08-27 13:08:13,1,T01U031,RES_374,COMPLAINT,SUCCESS,10.72.40.56,0
2025-08-27 13:12:55,1,T01U015,RES_526,LOGIN,SUCCESS,192.168.159.227,0
2025-08-27 13:22:32,1,T01U035,RES_45,PAYMENT,SUCCESS,10.60.130.155,0
2025-08-27 13:26:48,1,T01U032,RES_773,PAYMENT,SUCCESS,192.168.12.170,0
2025-08-27 13:33:25,1,T01U030,RES_396,PAYMENT,SUCCESS,10.179.109.88,0
2025-08-27 13:37:50,1,T01U002,RES_345,PAYMENT,SUCCESS,192.168.213.161,0
2025-08-27 13:40:09,1,T01U035,RES_672,PAYMENT,SUCCESS,10.60.130.155,0
2025-08-27 13:44:01,1,T01U040,RES_576,LOGIN,SUCCESS,184.77.118.81,0
2025-08-27 13:50:04,1,T01U003,RES_462,ORDER,SUCCESS,73.57.36.131,0
2025-08-27 13:51:35,1,T01U020,RES_552,LOGIN,SUCCESS,192.168.159.227,0
2025-08-27 13:54:28,1,T01U025,RES_867,LOGIN,SUCCESS,10.164.29.7,0
2025-08-27 13:55:45,1,T01U007,RES_604,LOGIN,SUCCESS,10.58.36.189,0
2025-08-27 14:02:11,1,T01U021,RES_24,ORDER,SUCCESS,192.168.207.12,0
2025-08-27 14:03:26,1,T01U006,RES_346,LOGIN,SUCCESS,192.168.187.118,0
2025-08-27 14:04:49,1,T01U015,RES_287,ORDER,SUCCESS,192.168.138.32,0
2025-08-27 14:10:43,1,T01U017,RES_535,LOGIN,SUCCESS,173.120.136.65,0
2025-08-27 14:11:16,1,T01U021,RES_613,ORDER,SUCCESS,192.168.187.118,0
2025-08-27 14:12:46,1,T01U038,RES_470,PAYMENT,SUCCESS,184.16.59.18,0
2025-08-27 14:13:14,1,T01U038,RES_390,LOGIN,SUCCESS,184.252.166.26,0
2025-08-27 14:21:22,1,T01U026,RES_66,ORDER,SUCCESS,192.168.207.12,0
2025-08-27 14:24:04,1,T01U003,RES_288,COMPLAINT,SUCCESS,73.57.36.131,0
2025-08-27 14:24:21,1,T01U008,RES_182,PAYMENT,SUCCESS,184.88.29.76,0
2025-08-27 14:27:30,1,T01U009,RES_695,PAYMENT,SUCCESS,184.122.243.141,0
2025-08-27 14:27:46,1,T01U027,RES_463,UPDATE,SUCCESS,192.168.181.18,0
2025-08-27 14:28:00,1,T01U020,RES_263,UPDATE,SUCCESS,10.208.223.2,0
2025-08-27 14:28:47,1,T01U033,RES_520,COMPLAINT,SUCCESS,10.8.24.56,0
2025-08-27 14:31:21,1,T01U026,RES_656,LOGIN,SUCCESS,192.168.207.12,0
2025-08-27 14:34:14,1,T01U012,RES_736,ORDER,SUCCESS,192.168.142.76,0
2025-08-27 14:36:10,1,T01U036,RES_955,UPDATE,SUCCESS,192.168.148.50,0
2025-08-27 14:42:33,1,T01U016,RES_586,LOGIN,SUCCESS,192.168.59.198,0
2025-08-27 14:44:58,1,T01U033,RES_787,UPDATE,SUCCESS,10.8.24.56,0
2025-08-27 14:51:40,1,T01U033,RES_925,PAYMENT,SUCCESS,10.8.24.56,0
2025-08-27 14:52:22,1,T01U030,RES_110,LOGIN,SUCCESS,10.184.167.180,0
2025-08-27 15:01:27,1,T01U032,RES_230,UPDATE,SUCCESS,192.168.97.21,0
2025-08-27 15:01:37,1,T01U033,RES_960,ORDER,SUCCESS,10.164.29.7,0
2025-08-27 15:03:01,1,T01U024,RES_129,COMPLAINT,SUCCESS,10.89.155.68,0
2025-08-27 15:06:12,1,T01U003,RES_11,COMPLAINT,SUCCESS,184.77.118.81,0
2025-08-27 15:09:32,1,T01U023,RES_35,ORDER,SUCCESS,10.208.223.2,0
2025-08-27 15:14:58,1,T01U001,RES_877,PAYMENT,SUCCESS,184.185.30.175,0
2025-08-27 15:15:14,1,T01U009,RES_35,LOGIN,SUCCESS,184.122.243.141,0
2025-08-27 15:17:51,1,T01U019,RES_95,ORDER,SUCCESS,24.153.18.173,0
2025-08-27 15:20:00,1,T01U005,RES_16,LOGIN,SUCCESS,173.142.59.151,0
2025-08-27 15:21:15,1,T01U001,RES_329,UPDATE,SUCCESS,184.185.30.175,0
2025-08-27 15:22:32,1,T01U028,RES_950,LOGIN,SUCCESS,10.140.108.57,0
2025-08-27 15:26:11,1,T01U030,RES_318,ORDER,FAIL,10.208.223.2,0
2025-08-27 15:28:03,1,T01U020,RES_199,UPDATE,SUCCESS,10.208.223.2,0
2025-08-27 15:29:32,1,T01U031,RES_978,UPDATE,SUCCESS,192.168.181.18,0
2025-08-27 15:30:49,1,T01U010,RES_607,COMPLAINT,SUCCESS,10.179.109.88,0
2025-08-27 15:33:29,1,T01U028,RES_69,UPDATE,SUCCESS,10.25.92.217,0
2025-08-27 15:34:26,1,T01U027,RES_952,UPDATE,SUCCESS,10.195.207.41,0
2025-08-27 15:38:46,1,T01U013,RES_278,PAYMENT,SUCCESS,50.168.128.102,0
2025-08-27 15:49:47,1,T01U005,RES_999,LOGIN,SUCCESS,50.203.175.109,0
2025-08-27 15:51:28,1,T01U029,RES_39,LOGIN,SUCCESS,10.72.40.56,0
2025-08-27 15:52:01,1,T01U014,RES_284,LOGIN,SUCCESS,10.8.24.56,0
2025-08-27 15:54:38,1,T01U028,RES_672,PAYMENT,FAIL,10.152.109.9,0
2025-08-27 15:57:08,1,T01U033,RES_524,UPDATE,SUCCESS,10.8.24.56,0
2025-08-27 16:07:44,1,T01U012,RES_22,LOGIN,SUCCESS,192.168.142.76,0
2025-08-27 16:07:56,1,T01U001,RES_842,PAYMENT,SUCCESS,24.153.18.173,0
2025-08-27 16:13:20,1,T01U023,RES_631,PAYMENT,SUCCESS,10.25.92.217,0
2025-08-27 16:18:57,1,T01U012,RES_930,LOGIN,SUCCESS,192.168.187.118,0
2025-08-27 16:24:14,1,T01U031,RES_148,LOGIN,SUCCESS,192.168.181.18,0
2025-08-27 16:24:57,1,T01U029,RES_477,COMPLAINT,SUCCESS,10.152.109.9,0
2025-08-27 16:30:42,1,T01U002,RES_667,UPDATE,SUCCESS,192.168.138.32,0
2025-08-27 16:34:28,1,T01U019,RES_332,UPDATE,SUCCESS,24.153.18.173,0
2025-08-27 16:36:19,1,T01U004,RES_903,ORDER,SUCCESS,98.24.194.13,0
2025-08-27 16:41:33,1,T01U021,RES_399,UPDATE,SUCCESS,192.168.187.118,0
2025-08-27 16:42:52,1,T01U025,RES_634,ORDER,SUCCESS,10.89.155.68,0
2025-08-27 16:46:29,1,T01U007,RES_788,PAYMENT,SUCCESS,192.168.97.21,0
2025-08-27 16:46:30,1,T01U035,RES_686,ORDER,SUCCESS,10.60.130.155,0
2025-08-27 16:46:30,1,T01U030,RES_829,COMPLAINT,SUCCESS,10.184.167.180,0
2025-08-27 16:49:02,1,T01U038,RES_15,LOGIN,SUCCESS,184.252.166.26,0
2025-08-27 16:50:48,1,T01U014,RES_49,LOGIN,SUCCESS,10.8.24.56,0
2025-08-27 16:51:23,1,T01U038,RES_999,UPDATE,SUCCESS,184.16.59.18,0
2025-08-27 16:51:39,1,T01U015,RES_2,PAYMENT,FAIL,192.168.138.32,0
2025-08-27 16:53:46,1,T01U029,RES_647,PAYMENT,SUCCESS,192.168.187.118,0
2025-08-27 16:58:43,1,T01U034,RES_274,PAYMENT,SUCCESS,192.168.75.253,0
2025-08-27 17:02:25,1,T01U032,RES_764,UPDATE,SUCCESS,10.208.223.2,0
2025-08-27 17:03:57,1,T01U004,RES_861,LOGIN,SUCCESS,98.24.194.13,0
2025-08-27 17:08:15,1,T01U013,RES_388,PAYMENT,SUCCESS,50.168.128.102,0
2025-08-27 17:14:14,1,T01U007,RES_418,LOGIN,SUCCESS,192.168.97.21,0
2025-08-27 17:15:33,1,T01U013,RES_251,PAYMENT,SUCCESS,50.168.128.102,0
2025-08-27 17:18:19,1,T01U016,RES_799,ORDER,SUCCESS,192.168.59.198,0
2025-08-27 17:26:42,1,T01U040,RES_755,PAYMENT,SUCCESS,184.77.118.81,0
2025-08-27 17:30:28,1,T01U017,RES_511,UPDATE,SUCCESS,173.120.136.65,0
2025-08-27 17:32:19,1,T01U033,RES_622,PAYMENT,SUCCESS,10.184.167.180,0
2025-08-27 17:47:51,1,T01U030,RES_998,LOGIN,SUCCESS,10.184.167.180,0
2025-08-27 17:51:54,1,T01U019,RES_624,LOGIN,SUCCESS,50.109.47.72,0
2025-08-27 17:53:02,1,T01U032,RES_214,ORDER,SUCCESS,192.168.97.21,0
2025-08-27 17:53:44,1,T01U030,RES_909,COMPLAINT,FAIL,10.179.109.88,0
2025-08-27 17:54:01,1,T01U017,RES_417,ORDER,SUCCESS,173.120.136.65,0
2025-08-27 17:56:57,1,T01U023,RES_424,PAYMENT,SUCCESS,10.208.223.2,0
2025-08-27 18:05:23,1,T01U001,RES_810,LOGIN,SUCCESS,24.153.18.173,0
2025-08-27 18:08:47,1,T01U011,RES_862,ORDER,FAIL,10.27.24.98,0
2025-08-27 18:10:36,1,T01U032,RES_235,ORDER,SUCCESS,10.208.223.2,0
2025-08-27 18:13:25,1,T01U039,RES_896,LOGIN,SUCCESS,98.55.139.34,0
2025-08-27 18:28:14,1,T01U005,RES_556,ORDER,SUCCESS,50.203.175.109,0
2025-08-27 18:39:53,1,T01U036,RES_481,PAYMENT,SUCCESS,192.168.207.12,0
2025-08-27 18:59:15,1,T01U020,RES_555,ORDER,SUCCESS,192.168.159.227,0
2025-08-27 19:00:26,1,T01U033,RES_224,COMPLAINT,SUCCESS,10.164.29.7,0
2025-08-27 19:10:36,1,T01U040,RES_515,LOGIN,SUCCESS,98.207.105.49,0
2025-08-27 19:27:51,1,T01U039,RES_125,LOGIN,SUCCESS,98.55.139.34,0
2025-08-27 19:56:38,1,T01U033,RES_952,ORDER,SUCCESS,10.184.167.180,0
2025-08-27 20:02:28,1,T01U002,RES_860,PAYMENT,SUCCESS,192.168.213.161,0
2025-08-27 20:36:42,1,T01U033,RES_476,UPDATE,FAIL,10.184.167.180,0
2025-08-27 20:37:42,1,T01U025,RES_418,ORDER,SUCCESS,10.89.155.68,0
2025-08-27 21:13:36,1,T01U037,RES_209,ORDER,SUCCESS,208.117.74.109,0
2025-08-27 21:37:36,1,T01U008,RES_611,ORDER,SUCCESS,173.221.242.3,0
2025-08-27 22:06:16,1,T01U009,RES_4,PAYMENT,SUCCESS,184.122.243.141,0
2025-08-27 22:27:23,1,T01U032,RES_712,LOGIN,FAIL,192.168.97.21,0
2025-08-27 22:42:22,1,T01U008,RES_897,PAYMENT,SUCCESS,173.221.242.3,0
2025-08-27 22:43:54,1,T01U020,RES_26,COMPLAINT,SUCCESS,192.168.250.237,0
2025-08-27 22:56:03,1,T01U010,RES_453,ORDER,SUCCESS,10.179.109.88,0
2025-08-27 22:59:22,1,T01U013,RES_923,ORDER,FAIL,50.168.128.102,0
2025-08-28 07:05:41,1,T01U035,RES_456,UPDATE,SUCCESS,192.168.148.50,0
2025-08-28 07:11:23,1,T01U018,RES_860,UPDATE,SUCCESS,192.168.159.227,0
2025-08-28 07:18:42,1,T01U016,RES_384,UPDATE,SUCCESS,10.60.130.155,0
2025-08-28 07:22:16,1,T01U032,RES_643,ORDER,SUCCESS,192.168.12.170,0
2025-08-28 07:33:12,1,T01U017,RES_907,ORDER,SUCCESS,24.223.161.77,0
2025-08-28 07:35:19,1,T01U037,RES_546,LOGIN,SUCCESS,208.117.74.109,0
2025-08-28 07:41:40,1,T01U038,RES_755,LOGIN,SUCCESS,184.252.166.26,0
2025-08-28 07:51:29,1,T01U020,RES_707,PAYMENT,SUCCESS,10.208.223.2,0
2025-08-28 08:00:57,1,T01U007,RES_994,ORDER,SUCCESS,10.58.36.189,0
2025-08-28 08:01:56,1,T01U007,RES_971,LOGIN,SUCCESS,10.58.36.189,0
2025-08-28 08:32:54,1,T01U015,RES_328,LOGIN,SUCCESS,192.168.159.227,0
2025-08-28 08:33:25,1,T01U033,RES_4,PAYMENT,SUCCESS,10.164.29.7,0
2025-08-28 08:36:41,1,T01U012,RES_516,LOGIN,FAIL,192.168.187.118,0
2025-08-28 09:05:05,1,T01U020,RES_119,LOGIN,SUCCESS,10.208.223.2,0
2025-08-28 09:05:11,1,T01U010,RES_762,ORDER,SUCCESS,10.190.71.63,0
2025-08-28 09:07:20,1,T01U024,RES_290,PAYMENT,SUCCESS,10.89.155.68,0
2025-08-28 09:12:27,1,T01U031,RES_721,LOGIN,SUCCESS,10.229.140.23,0
2025-08-28 09:16:08,1,T01U002,RES_670,ORDER,SUCCESS,10.8.24.56,0
2025-08-28 09:16:17,1,T01U038,RES_67,PAYMENT,SUCCESS,184.16.59.18,0
2025-08-28 09:16:27,1,T01U020,RES_254,LOGIN,SUCCESS,192.168.159.227,0
2025-08-28 09:18:47,1,T01U028,RES_262,ORDER,SUCCESS,10.140.108.57,0
2025-08-28 09:19:40,1,T01U009,RES_64,COMPLAINT,SUCCESS,184.240.226.147,0
2025-08-28 09:21:09,1,T01U025,RES_636,ORDER,FAIL,10.25.92.217,0
2025-08-28 09:29:52,1,T01U033,RES_832,ORDER,SUCCESS,10.8.24.56,0
2025-08-28 09:36:22,1,T01U033,RES_455,COMPLAINT,SUCCESS,10.164.29.7,0
2025-08-28 09:38:32,1,T01U027,RES_778,LOGIN,SUCCESS,10.195.207.41,0
2025-08-28 09:41:57,1,T01U039,RES_507,LOGIN,SUCCESS,98.55.139.34,0
2025-08-28 09:43:29,1,T01U020,RES_720,COMPLAINT,SUCCESS,192.168.159.227,0
2025-08-28 09:44:53,1,T01U033,RES_527,ORDER,SUCCESS,10.8.24.56,0
2025-08-28 09:52:23,1,T01U040,RES_651,LOGIN,SUCCESS,98.207.105.49,0
2025-08-28 09:54:05,1,T01U018,RES_339,PAYMENT,SUCCESS,192.168.75.253,0
2025-08-28 09:56:31,1,T01U026,RES_638,ORDER,SUCCESS,192.168.148.50,0
2025-08-28 09:56:56,1,T01U021,RES_210,LOGIN,SUCCESS,192.168.187.118,0
2025-08-28 10:05:13,1,T01U034,RES_668,LOGIN,FAIL,192.168.75.253,0
2025-08-28 10:05:19,1,T01U006,RES_877,LOGIN,SUCCESS,192.168.213.161,0
2025-08-28 10:05:32,1,T01U029,RES_557,UPDATE,SUCCESS,192.168.187.118,0
2025-08-28 10:10:52,1,T01U023,RES_825,UPDATE,SUCCESS,10.7.144.51,0
2025-08-28 10:13:33,1,T01U005,RES_171,ORDER,SUCCESS,50.203.175.109,0
2025-08-28 10:18:41,1,T01U015,RES_752,ORDER,SUCCESS,192.168.138.32,0
2025-08-28 10:20:21,1,T01U010,RES_131,ORDER,SUCCESS,10.190.71.63,0
2025-08-28 10:21:02,1,T01U033,RES_695,ORDER,SUCCESS,10.184.167.180,0
2025-08-28 10:21:09,1,T01U014,RES_253,LOGIN,SUCCESS,10.246.196.87,0
2025-08-28 10:22:38,1,T01U027,RES_701,PAYMENT,SUCCESS,10.195.207.41,0
2025-08-28 10:28:45,1,T01U020,RES_55,ORDER,SUCCESS,192.168.250.237,0
2025-08-28 10:30:08,1,T01U014,RES_505,LOGIN,SUCCESS,10.8.24.56,0
2025-08-28 10:30:48,1,T01U024,RES_56,PAYMENT,FAIL,192.168.97.21,0
2025-08-28 10:34:20,1,T01U019,RES_951,LOGIN,SUCCESS,24.153.18.173,0
2025-08-28 10:34:57,1,T01U007,RES_888,ORDER,SUCCESS,192.168.97.21,0
2025-08-28 10:41:16,1,T01U021,RES_679,PAYMENT,FAIL,192.168.207.12,0
2025-08-28 10:48:22,1,T01U026,RES_157,ORDER,FAIL,192.168.221.93,0
2025-08-28 11:04:18,1,T01U018,RES_469,UPDATE,SUCCESS,192.168.159.227,0
2025-08-28 11:09:18,1,T01U034,RES_509,UPDATE,SUCCESS,10.179.109.88,0
2025-08-28 11:10:20,1,T01U031,RES_29,COMPLAINT,FAIL,192.168.181.18,0
2025-08-28 11:11:09,1,T01U024,RES_31,UPDATE,SUCCESS,10.89.155.68,0
2025-08-28 11:16:28,1,T01U018,RES_82,LOGIN,SUCCESS,10.164.29.7,0
